"","speciesId","species_lsid","family","genus","species","subspecies","author","year","parentheses","distribution"
"41821",43342,"urn:lsid:nmbe.ch:spidersp:026145","Zodariidae","Cryptothele","collina","","Pocock",1901,0,"India"
"41822",43343,"urn:lsid:nmbe.ch:spidersp:026146","Zodariidae","Cryptothele","cristata","","Simon",1884,0,"Mexico (probably false locality)"
"41823",43344,"urn:lsid:nmbe.ch:spidersp:026147","Zodariidae","Cryptothele","doreyana","","Simon",1890,0,"New Guinea, Australia (Queensland)"
"41824",43345,"urn:lsid:nmbe.ch:spidersp:026148","Zodariidae","Cryptothele","marchei","","Simon",1890,0,"New Caledonia, Mariana Is."
"41825",43346,"urn:lsid:nmbe.ch:spidersp:026149","Zodariidae","Cryptothele","sundaica","","Thorell",1890,0,"Singapore, Indonesia (Sumatra, Java)"
"41826",43347,"urn:lsid:nmbe.ch:spidersp:026150","Zodariidae","Cryptothele","sundaica","amplior","Kulczyński",1911,0,"Indonesia (Sunda Is.)"
"41827",43348,"urn:lsid:nmbe.ch:spidersp:026151","Zodariidae","Cryptothele","sundaica","javana","Kulczyński",1911,0,"Indonesia (Java)"
"41828",43349,"urn:lsid:nmbe.ch:spidersp:026152","Zodariidae","Cryptothele","verrucosa","","L. Koch",1872,0,"Samoa, Fiji"
"41829",43350,"urn:lsid:nmbe.ch:spidersp:043052","Zodariidae","Cybaeodamus","brescoviti","","Lise, Ott & Rodrigues",2009,0,"Brazil"
"41830",43351,"urn:lsid:nmbe.ch:spidersp:025670","Zodariidae","Cybaeodamus","enigmaticus","","Mello-Leitão",1939,1,"Argentina"
"41831",43352,"urn:lsid:nmbe.ch:spidersp:025954","Zodariidae","Cybaeodamus","lentiginosus","","Simon",1905,1,"Argentina"
"41832",43353,"urn:lsid:nmbe.ch:spidersp:025671","Zodariidae","Cybaeodamus","lycosoides","","Nicolet",1849,1,"Peru, Chile"
"41833",43354,"urn:lsid:nmbe.ch:spidersp:043050","Zodariidae","Cybaeodamus","meridionalis","","Lise, Ott & Rodrigues",2009,0,"Brazil, Paraguay, Argentina"
"41834",43355,"urn:lsid:nmbe.ch:spidersp:025673","Zodariidae","Cybaeodamus","ornatus","","Mello-Leitão",1938,0,"Peru, Argentina, Uruguay"
"41835",43356,"urn:lsid:nmbe.ch:spidersp:043051","Zodariidae","Cybaeodamus","taim","","Lise, Ott & Rodrigues",2009,0,"Brazil, Argentina"
"41836",43357,"urn:lsid:nmbe.ch:spidersp:043053","Zodariidae","Cybaeodamus","tocantins","","Lise, Ott & Rodrigues",2009,0,"Brazil"
"41837",43358,"urn:lsid:nmbe.ch:spidersp:025677","Zodariidae","Cydrela","albopilosa","","Simon & Fage",1922,0,"East Africa"
"41838",43359,"urn:lsid:nmbe.ch:spidersp:040379","Zodariidae","Cydrela","decidua","","Dankittipakul & Jocqué",2006,0,"Thailand"
"41839",43360,"urn:lsid:nmbe.ch:spidersp:025645","Zodariidae","Cydrela","escheri","","Reimoser",1934,1,"India"
"41840",43361,"urn:lsid:nmbe.ch:spidersp:025680","Zodariidae","Cydrela","friedlanderae","","Hewitt",1914,0,"South Africa"
"41841",43362,"urn:lsid:nmbe.ch:spidersp:025681","Zodariidae","Cydrela","insularis","","Pocock",1899,1,"Yemen (Socotra)"
"41842",43363,"urn:lsid:nmbe.ch:spidersp:025682","Zodariidae","Cydrela","kenti","","Lessert",1933,0,"Angola"
"41843",43364,"urn:lsid:nmbe.ch:spidersp:043412","Zodariidae","Murphydrela","kreagra","","Nzigidahera & Jocqué",2010,1,"Burundi"
"41844",43365,"urn:lsid:nmbe.ch:spidersp:037900","Zodariidae","Cydrela","linzhiensis","","Hu",2001,1,"China"
"41845",43366,"urn:lsid:nmbe.ch:spidersp:025684","Zodariidae","Cydrela","nasuta","","Lessert",1936,0,"Mozambique"
"41846",43367,"urn:lsid:nmbe.ch:spidersp:043411","Zodariidae","Murphydrela","neptuna","","Nzigidahera & Jocqué",2010,1,"Burundi"
"41847",43368,"urn:lsid:nmbe.ch:spidersp:025653","Zodariidae","Cydrela","nitidiceps","","Simon",1905,1,"India"
"41848",43369,"urn:lsid:nmbe.ch:spidersp:025685","Zodariidae","Cydrela","otavensis","","Lawrence",1928,0,"Namibia"
"41849",43370,"urn:lsid:nmbe.ch:spidersp:040380","Zodariidae","Cydrela","pristina","","Dankittipakul & Jocqué",2006,0,"Thailand"
"41850",43371,"urn:lsid:nmbe.ch:spidersp:025686","Zodariidae","Cydrela","schoemanae","","Jocqué",1991,0,"South Africa"
"41851",43372,"urn:lsid:nmbe.ch:spidersp:025687","Zodariidae","Cydrela","spinifrons","","Hewitt",1915,0,"South Africa"
"41852",43373,"urn:lsid:nmbe.ch:spidersp:025688","Zodariidae","Cydrela","spinimana","","Pocock",1898,0,"South Africa"
"41853",43374,"urn:lsid:nmbe.ch:spidersp:025689","Zodariidae","Cydrela","stigmatica","","Simon",1876,1,"Tanzania (Zanzibar)"
"41854",43375,"urn:lsid:nmbe.ch:spidersp:025655","Zodariidae","Cydrela","stillata","","Simon",1905,1,"India"
"41855",43376,"urn:lsid:nmbe.ch:spidersp:025690","Zodariidae","Cydrela","unguiculata","","O. Pickard-Cambridge",1871,1,"South Africa"
"41856",43377,"urn:lsid:nmbe.ch:spidersp:025691","Zodariidae","Cyrioctea","aschaensis","","Schiapelli & Gerschman",1942,0,"Argentina"
"41857",43378,"urn:lsid:nmbe.ch:spidersp:025692","Zodariidae","Cyrioctea","calderoni","","Platnick",1986,0,"Chile"
"41858",43379,"urn:lsid:nmbe.ch:spidersp:025693","Zodariidae","Cyrioctea","cruz","","Platnick",1986,0,"Chile"
"41859",43380,"urn:lsid:nmbe.ch:spidersp:025694","Zodariidae","Cyrioctea","griswoldorum","","Platnick & Jocqué",1992,0,"Namibia"
"41860",43381,"urn:lsid:nmbe.ch:spidersp:025695","Zodariidae","Cyrioctea","hirsuta","","Platnick & Griffin",1988,0,"Namibia"
"41861",43382,"urn:lsid:nmbe.ch:spidersp:046083","Zodariidae","Cyrioctea","lotzi","","Jocqué",2013,0,"South Africa"
"41862",43383,"urn:lsid:nmbe.ch:spidersp:025696","Zodariidae","Cyrioctea","marken","","Platnick & Jocqué",1992,0,"South Africa"
"41863",43384,"urn:lsid:nmbe.ch:spidersp:025697","Zodariidae","Cyrioctea","mauryi","","Platnick",1986,0,"Chile"
"41864",43385,"urn:lsid:nmbe.ch:spidersp:025698","Zodariidae","Cyrioctea","namibensis","","Platnick & Griffin",1988,0,"Namibia"
"41865",43386,"urn:lsid:nmbe.ch:spidersp:025699","Zodariidae","Cyrioctea","raveni","","Platnick & Griffin",1988,0,"Australia (Queensland)"
"41866",43387,"urn:lsid:nmbe.ch:spidersp:046082","Zodariidae","Cyrioctea","sawadee","","Jocqué",2013,0,"South Africa"
"41867",43388,"urn:lsid:nmbe.ch:spidersp:025700","Zodariidae","Cyrioctea","spinifera","","Nicolet",1849,1,"Chile"
"41868",43389,"urn:lsid:nmbe.ch:spidersp:025701","Zodariidae","Cyrioctea","whartoni","","Platnick & Griffin",1988,0,"Namibia"
"41869",43390,"urn:lsid:nmbe.ch:spidersp:025702","Zodariidae","Diores","annetteae","","Jocqué",1990,0,"South Africa"
"41870",43391,"urn:lsid:nmbe.ch:spidersp:025703","Zodariidae","Diores","anomalus","","Jocqué",1990,0,"Madagascar"
"41871",43392,"urn:lsid:nmbe.ch:spidersp:025704","Zodariidae","Diores","auricula","","Tucker",1920,0,"Zimbabwe, South Africa"
"41872",43393,"urn:lsid:nmbe.ch:spidersp:025705","Zodariidae","Diores","bifurcatus","","Tucker",1920,0,"South Africa"
"41873",43394,"urn:lsid:nmbe.ch:spidersp:025706","Zodariidae","Diores","bivattatus","","Simon",1893,0,"South Africa"
"41874",43395,"urn:lsid:nmbe.ch:spidersp:025707","Zodariidae","Diores","bouilloni","","Benoit",1965,0,"Congo"
"41875",43396,"urn:lsid:nmbe.ch:spidersp:025708","Zodariidae","Diores","brevis","","Jocqué",1990,0,"Kenya"
"41876",43397,"urn:lsid:nmbe.ch:spidersp:025709","Zodariidae","Diores","capensis","","Tucker",1920,0,"South Africa"
"41877",43398,"urn:lsid:nmbe.ch:spidersp:025710","Zodariidae","Diores","chelinda","","Jocqué",1990,0,"Malawi"
"41878",43399,"urn:lsid:nmbe.ch:spidersp:025711","Zodariidae","Diores","cognatus","","O. Pickard-Cambridge",1904,0,"South Africa"
"41879",43400,"urn:lsid:nmbe.ch:spidersp:025712","Zodariidae","Diores","damara","","Jocqué",1990,0,"Namibia"
"41880",43401,"urn:lsid:nmbe.ch:spidersp:025713","Zodariidae","Diores","decipiens","","Jocqué",1990,0,"South Africa"
"41881",43402,"urn:lsid:nmbe.ch:spidersp:025714","Zodariidae","Diores","delesserti","","Caporiacco",1949,0,"Kenya"
"41882",43403,"urn:lsid:nmbe.ch:spidersp:025715","Zodariidae","Diores","delicatulus","","Lawrence",1936,0,"Botswana, Zimbabwe"
"41883",43404,"urn:lsid:nmbe.ch:spidersp:025716","Zodariidae","Diores","dowsetti","","Jocqué",1990,0,"South Africa"
"41884",43405,"urn:lsid:nmbe.ch:spidersp:025717","Zodariidae","Diores","druryi","","Tucker",1920,0,"Namibia"
"41885",43406,"urn:lsid:nmbe.ch:spidersp:025718","Zodariidae","Diores","femoralis","","Jocqué",1990,0,"South Africa"
"41886",43407,"urn:lsid:nmbe.ch:spidersp:040381","Zodariidae","Diores","filomenae","","Jocqué",2003,0,"Comoros, Mayotte"
"41887",43408,"urn:lsid:nmbe.ch:spidersp:025719","Zodariidae","Diores","geraerti","","Jocqué",1990,0,"Cameroon, Congo"
"41888",43409,"urn:lsid:nmbe.ch:spidersp:025720","Zodariidae","Diores","godfreyi","","Hewitt",1919,0,"South Africa"
"41889",43410,"urn:lsid:nmbe.ch:spidersp:025721","Zodariidae","Diores","griswoldorum","","Jocqué",1990,0,"Namibia"
"41890",43411,"urn:lsid:nmbe.ch:spidersp:025722","Zodariidae","Diores","immaculatus","","Tullgren",1910,0,"Tanzania"
"41891",43412,"urn:lsid:nmbe.ch:spidersp:025723","Zodariidae","Diores","initialis","","Jocqué",1990,0,"Kenya, Tanzania"
"41892",43413,"urn:lsid:nmbe.ch:spidersp:025724","Zodariidae","Diores","jonesi","","Tucker",1920,0,"South Africa"
"41893",43414,"urn:lsid:nmbe.ch:spidersp:025725","Zodariidae","Diores","kenyae","","Berland",1920,0,"Kenya"
"41894",43415,"urn:lsid:nmbe.ch:spidersp:025726","Zodariidae","Diores","kibonotensis","","Tullgren",1910,0,"Tanzania"
"41895",43416,"urn:lsid:nmbe.ch:spidersp:025727","Zodariidae","Diores","leleupi","","Jocqué",1990,0,"South Africa"
"41896",43417,"urn:lsid:nmbe.ch:spidersp:025728","Zodariidae","Diores","lemaireae","","Jocqué",1990,0,"Malawi"
"41897",43418,"urn:lsid:nmbe.ch:spidersp:025729","Zodariidae","Diores","lesserti","","Lawrence",1952,0,"South Africa, Lesotho"
"41898",43419,"urn:lsid:nmbe.ch:spidersp:025730","Zodariidae","Diores","magicus","","Jocqué & Dippenaar-Schoeman",1992,0,"Zimbabwe"
"41899",43420,"urn:lsid:nmbe.ch:spidersp:025731","Zodariidae","Diores","malaissei","","Jocqué",1990,0,"Congo"
"41900",43421,"urn:lsid:nmbe.ch:spidersp:025732","Zodariidae","Diores","milloti","","Jocqué",1990,0,"Madagascar"
"41901",43422,"urn:lsid:nmbe.ch:spidersp:025733","Zodariidae","Diores","miombo","","Jocqué",1990,0,"Malawi"
"41902",43423,"urn:lsid:nmbe.ch:spidersp:025734","Zodariidae","Diores","monospinus","","Jocqué",1990,0,"Malawi"
"41903",43424,"urn:lsid:nmbe.ch:spidersp:025735","Zodariidae","Diores","murphyorum","","Jocqué",1990,0,"Kenya, Tanzania"
"41904",43425,"urn:lsid:nmbe.ch:spidersp:025736","Zodariidae","Diores","naivashae","","Berland",1920,0,"Kenya"
"41905",43426,"urn:lsid:nmbe.ch:spidersp:025737","Zodariidae","Diores","namibia","","Jocqué",1990,0,"Namibia"
"41906",43427,"urn:lsid:nmbe.ch:spidersp:025738","Zodariidae","Diores","patellaris","","Jocqué",1990,0,"Malawi"
"41907",43428,"urn:lsid:nmbe.ch:spidersp:025739","Zodariidae","Diores","pauper","","Jocqué",1990,0,"South Africa"
"41908",43429,"urn:lsid:nmbe.ch:spidersp:025740","Zodariidae","Diores","poweri","","Tucker",1920,0,"South Africa, Lesotho"
"41909",43430,"urn:lsid:nmbe.ch:spidersp:025741","Zodariidae","Diores","radulifer","","Simon",1910,0,"Botswana, South Africa"
"41910",43431,"urn:lsid:nmbe.ch:spidersp:025742","Zodariidae","Diores","rectus","","Jocqué",1990,0,"Malawi, South Africa"
"41911",43432,"urn:lsid:nmbe.ch:spidersp:025743","Zodariidae","Diores","recurvatus","","Jocqué",1990,0,"South Africa"
"41912",43433,"urn:lsid:nmbe.ch:spidersp:025744","Zodariidae","Diores","russelli","","Jocqué",1990,0,"Botswana"
"41913",43434,"urn:lsid:nmbe.ch:spidersp:025745","Zodariidae","Diores","salisburyensis","","Tucker",1920,0,"Namibia, Botswana, Zimbabwe, Zambia"
"41914",43435,"urn:lsid:nmbe.ch:spidersp:025746","Zodariidae","Diores","seiugatus","","Jocqué",1986,0,"Comoros"
"41915",43436,"urn:lsid:nmbe.ch:spidersp:025747","Zodariidae","Diores","sequax","","Jocqué",1990,0,"South Africa"
"41916",43437,"urn:lsid:nmbe.ch:spidersp:025748","Zodariidae","Diores","setosus","","Tucker",1920,0,"South Africa"
"41917",43438,"urn:lsid:nmbe.ch:spidersp:025749","Zodariidae","Diores","silvestris","","Jocqué",1990,0,"South Africa"
"41918",43439,"urn:lsid:nmbe.ch:spidersp:025750","Zodariidae","Diores","simoni","","O. Pickard-Cambridge",1904,0,"South Africa"
"41919",43440,"urn:lsid:nmbe.ch:spidersp:025751","Zodariidae","Diores","simplicior","","Jocqué",1990,0,"Malawi"
"41920",43441,"urn:lsid:nmbe.ch:spidersp:025752","Zodariidae","Diores","spinulosus","","Jocqué",1990,0,"South Africa"
"41921",43442,"urn:lsid:nmbe.ch:spidersp:025753","Zodariidae","Diores","strandi","","Caporiacco",1949,0,"Kenya, Rwanda, Congo"
"41922",43443,"urn:lsid:nmbe.ch:spidersp:025754","Zodariidae","Diores","tavetae","","Berland",1920,0,"Kenya"
"41923",43444,"urn:lsid:nmbe.ch:spidersp:025755","Zodariidae","Diores","termitophagus","","Jocqué & Dippenaar-Schoeman",1992,0,"South Africa"
"41924",43445,"urn:lsid:nmbe.ch:spidersp:025756","Zodariidae","Diores","triangulifer","","Simon",1910,0,"Namibia, South Africa"
"41925",43446,"urn:lsid:nmbe.ch:spidersp:025757","Zodariidae","Diores","triarmatus","","Lessert",1929,0,"Congo"
"41926",43447,"urn:lsid:nmbe.ch:spidersp:025758","Zodariidae","Diores","univittatus","","Tullgren",1910,0,"Tanzania"
"41927",43448,"urn:lsid:nmbe.ch:spidersp:025759","Zodariidae","Diores","youngai","","Jocqué",1990,0,"South Africa"
"41928",43449,"urn:lsid:nmbe.ch:spidersp:044201","Zodariidae","Dusmadiores","deserticola","","Jocqué",2011,0,"Cape Verde"
"41929",43450,"urn:lsid:nmbe.ch:spidersp:025760","Zodariidae","Dusmadiores","doubeni","","Jocqué",1987,0,"Togo"
"41930",43451,"urn:lsid:nmbe.ch:spidersp:025761","Zodariidae","Dusmadiores","katelijnae","","Jocqué",1987,0,"Nigeria"
"41931",43452,"urn:lsid:nmbe.ch:spidersp:025762","Zodariidae","Dusmadiores","robanja","","Jocqué",1987,0,"Ivory Coast"
"41932",43453,"urn:lsid:nmbe.ch:spidersp:040382","Zodariidae","Epicratinus","amazonicus","","Jocqué & Baert",2005,0,"Brazil"
"41933",43454,"urn:lsid:nmbe.ch:spidersp:025976","Zodariidae","Epicratinus","petropolitanus","","Mello-Leitão",1922,1,"Brazil"
"41934",43455,"urn:lsid:nmbe.ch:spidersp:040383","Zodariidae","Epicratinus","pugionifer","","Jocqué & Baert",2005,0,"Brazil"
"41935",43456,"urn:lsid:nmbe.ch:spidersp:040384","Zodariidae","Epicratinus","takutu","","Jocqué & Baert",2005,0,"Guyana, Brazil"
"41936",43457,"urn:lsid:nmbe.ch:spidersp:038844","Zodariidae","Euasteron","atriceps","","Baehr",2003,0,"Australia (Western Australia)"
"41937",43458,"urn:lsid:nmbe.ch:spidersp:038845","Zodariidae","Euasteron","bartoni","","Baehr",2003,0,"Australia (Victoria)"
"41938",43459,"urn:lsid:nmbe.ch:spidersp:038846","Zodariidae","Euasteron","carnarvon","","Baehr",2003,0,"Australia (Western Australia)"
"41939",43460,"urn:lsid:nmbe.ch:spidersp:038847","Zodariidae","Euasteron","churchillae","","Baehr",2003,0,"Australia (Northern Territory)"
"41940",43461,"urn:lsid:nmbe.ch:spidersp:038848","Zodariidae","Euasteron","enterprise","","Baehr",2003,0,"Australia (Queensland)"
"41941",43462,"urn:lsid:nmbe.ch:spidersp:038849","Zodariidae","Euasteron","gibsonae","","Baehr",2003,0,"Australia (Northern Territory, Queensland)"
"41942",43463,"urn:lsid:nmbe.ch:spidersp:038850","Zodariidae","Euasteron","harveyi","","Baehr",2003,0,"Australia (Western Australia)"
"41943",43464,"urn:lsid:nmbe.ch:spidersp:038851","Zodariidae","Euasteron","johannae","","Baehr",2003,0,"Australia (Western Australia)"
"41944",43465,"urn:lsid:nmbe.ch:spidersp:038852","Zodariidae","Euasteron","juliannae","","Baehr",2003,0,"Australia (Western Australia)"
"41945",43466,"urn:lsid:nmbe.ch:spidersp:038853","Zodariidae","Euasteron","krebsorum","","Baehr",2003,0,"Australia (New South Wales, South Australia)"
"41946",43467,"urn:lsid:nmbe.ch:spidersp:038854","Zodariidae","Euasteron","lorne","","Baehr",2003,0,"Australia (New South Wales)"
"41947",43468,"urn:lsid:nmbe.ch:spidersp:038855","Zodariidae","Euasteron","milledgei","","Baehr",2003,0,"Australia (New South Wales)"
"41948",43469,"urn:lsid:nmbe.ch:spidersp:038856","Zodariidae","Euasteron","monteithorum","","Baehr",2003,0,"Australia (Queensland, New South Wales)"
"41949",43470,"urn:lsid:nmbe.ch:spidersp:038857","Zodariidae","Euasteron","raveni","","Baehr",2003,0,"Australia (Queensland)"
"41950",43471,"urn:lsid:nmbe.ch:spidersp:038858","Zodariidae","Euasteron","ulrichi","","Baehr",2003,0,"Australia (Western Australia)"
"41951",43472,"urn:lsid:nmbe.ch:spidersp:038859","Zodariidae","Euasteron","ursulae","","Baehr",2003,0,"Australia (Western Australia)"
"41952",43473,"urn:lsid:nmbe.ch:spidersp:038860","Zodariidae","Euasteron","willeroo","","Baehr",2003,0,"Australia (Northern Territory)"
"41953",43474,"urn:lsid:nmbe.ch:spidersp:040385","Zodariidae","Euryeidon","anthonyi","","Dankittipakul & Jocqué",2004,0,"Thailand"
"41954",43475,"urn:lsid:nmbe.ch:spidersp:040386","Zodariidae","Euryeidon","consideratum","","Dankittipakul & Jocqué",2004,0,"Thailand"
"41955",43476,"urn:lsid:nmbe.ch:spidersp:040387","Zodariidae","Euryeidon","monticola","","Dankittipakul & Jocqué",2004,0,"Thailand"
"41956",43477,"urn:lsid:nmbe.ch:spidersp:040388","Zodariidae","Euryeidon","musicum","","Dankittipakul & Jocqué",2004,0,"Thailand"
"41957",43478,"urn:lsid:nmbe.ch:spidersp:040389","Zodariidae","Euryeidon","schwendingeri","","Dankittipakul & Jocqué",2004,0,"Thailand"
"41958",43479,"urn:lsid:nmbe.ch:spidersp:040390","Zodariidae","Euryeidon","sonthichaiae","","Dankittipakul & Jocqué",2004,0,"Thailand"
"41959",43480,"urn:lsid:nmbe.ch:spidersp:025763","Zodariidae","Forsterella","faceta","","Jocqué",1991,0,"New Zealand"
"41960",43481,"urn:lsid:nmbe.ch:spidersp:041669","Zodariidae","Habronestes","archiei","","Baehr",2008,0,"Australia (Queensland)"
"41961",43482,"urn:lsid:nmbe.ch:spidersp:025764","Zodariidae","Habronestes","australiensis","","O. Pickard-Cambridge",1869,1,"Australia"
"41962",43483,"urn:lsid:nmbe.ch:spidersp:038861","Zodariidae","Habronestes","bicornis","","Baehr",2003,0,"Australia (New South Wales)"
"41963",43484,"urn:lsid:nmbe.ch:spidersp:043081","Zodariidae","Habronestes","bispinosus","","Baehr & Raven",2009,0,"Australia (Tasmania)"
"41964",43485,"urn:lsid:nmbe.ch:spidersp:041670","Zodariidae","Habronestes","boq","","Baehr",2008,0,"Australia (Queensland)"
"41965",43486,"urn:lsid:nmbe.ch:spidersp:043082","Zodariidae","Habronestes","boutinae","","Baehr & Raven",2009,0,"Australia (Tasmania)"
"41966",43487,"urn:lsid:nmbe.ch:spidersp:025765","Zodariidae","Habronestes","bradleyi","","O. Pickard-Cambridge",1869,1,"Australia"
"41967",43488,"urn:lsid:nmbe.ch:spidersp:041671","Zodariidae","Habronestes","braemar","","Baehr",2008,0,"Australia (Queensland)"
"41968",43489,"urn:lsid:nmbe.ch:spidersp:025766","Zodariidae","Habronestes","calamitosus","","Jocqué",1995,0,"Australia (Queensland)"
"41969",43490,"urn:lsid:nmbe.ch:spidersp:041672","Zodariidae","Habronestes","clausoni","","Baehr",2008,0,"Australia (Queensland)"
"41970",43491,"urn:lsid:nmbe.ch:spidersp:041673","Zodariidae","Habronestes","dickmani","","Baehr",2008,0,"Australia (Queensland)"
"41971",43492,"urn:lsid:nmbe.ch:spidersp:041674","Zodariidae","Habronestes","diocesegrafton","","Baehr",2008,0,"Australia (New South Wales)"
"41972",43493,"urn:lsid:nmbe.ch:spidersp:043079","Zodariidae","Habronestes","driesseni","","Baehr & Raven",2009,0,"Australia (Tasmania)"
"41973",43494,"urn:lsid:nmbe.ch:spidersp:038862","Zodariidae","Habronestes","driscolli","","Baehr",2003,0,"Australia (New South Wales)"
"41974",43495,"urn:lsid:nmbe.ch:spidersp:041675","Zodariidae","Habronestes","drummond","","Baehr",2008,0,"Australia (Queensland)"
"41975",43496,"urn:lsid:nmbe.ch:spidersp:043080","Zodariidae","Habronestes","epping","","Baehr & Raven",2009,0,"Australia (Tasmania)"
"41976",43497,"urn:lsid:nmbe.ch:spidersp:041676","Zodariidae","Habronestes","gallowayi","","Baehr",2008,0,"Australia (Queensland)"
"41977",43498,"urn:lsid:nmbe.ch:spidersp:041677","Zodariidae","Habronestes","gayndah","","Baehr",2008,0,"Australia (Queensland)"
"41978",43499,"urn:lsid:nmbe.ch:spidersp:038863","Zodariidae","Habronestes","giganteus","","Baehr",2003,0,"Australia (New South Wales)"
"41979",43500,"urn:lsid:nmbe.ch:spidersp:038864","Zodariidae","Habronestes","grahami","","Baehr",2003,0,"Australia (New South Wales, Australian Capital Territory)"
"41980",43501,"urn:lsid:nmbe.ch:spidersp:038865","Zodariidae","Habronestes","grayi","","Baehr",2003,0,"Australia (New South Wales)"
"41981",43502,"urn:lsid:nmbe.ch:spidersp:025767","Zodariidae","Habronestes","grimwadei","","Dunn",1951,1,"Australia"
"41982",43503,"urn:lsid:nmbe.ch:spidersp:041678","Zodariidae","Habronestes","gumbardo","","Baehr",2008,0,"Australia (Queensland)"
